"תאריך","הגרלה","_1_","_2_","_3_","_4_","_5_","_6_","_7_","_8_","_9_","_10_","_11_","_12_","_13_","_14_","_15_","_16_","_17_","מספר_הזוכים_בפרס_הראשון"
"28/02/05","1169","05","06","10","11","21","24","29","30","42","43","48","54","56","57","59","62","65","0"
"28/02/05","1168","01","06","09","13","19","20","25","27","30","31","32","48","58","60","64","66","68","0"
"27/02/05","1167","01","08","09","11","13","18","23","25","28","30","51","52","53","56","62","67","70","0"
"27/02/05","1166","08","10","14","15","16","22","26","27","29","31","39","44","51","54","58","61","68","1"
"26/02/05","1165","01","06","08","12","13","17","20","21","31","33","37","40","54","58","63","64","68","0"
"25/02/05","1164","02","05","15","16","17","18","19","20","25","27","28","32","35","53","65","66","70","2"
"24/02/05","1163","06","11","13","14","15","20","25","27","28","29","32","34","41","45","49","57","60","3"
"24/02/05","1162","05","06","18","19","29","31","35","40","46","48","50","51","52","60","63","67","70","0"
"23/02/05","1161","01","08","12","14","18","19","22","25","29","30","32","37","38","42","48","54","64","1"
"23/02/05","1160","06","12","14","19","21","24","27","29","31","37","40","42","43","53","58","62","67","0"
"22/02/05","1159","01","03","06","09","11","12","15","16","22","24","25","26","38","42","46","58","66","4"
"22/02/05","1158","05","06","07","15","18","26","29","31","34","35","37","43","51","55","67","68","70","0"
"21/02/05","1157","14","17","19","23","31","34","41","44","48","49","50","51","54","57","60","62","64","0"
"21/02/05","1156","03","05","08","10","11","12","14","20","21","41","46","53","58","61","62","67","70","2"
"20/02/05","1155","07","08","11","23","24","25","27","30","31","38","42","54","59","62","64","66","68","1"
"20/02/05","1154","05","08","14","18","19","21","22","36","42","43","50","51","53","57","58","60","67","0"
"19/02/05","1153","04","07","08","11","12","14","16","28","36","39","45","56","61","62","63","69","70","0"
"18/02/05","1152","01","02","09","19","30","35","36","40","46","48","49","58","62","65","66","68","70","1"
"17/02/05","1151","05","12","18","21","22","28","30","37","38","39","41","56","59","60","61","62","68","0"
"17/02/05","1150","01","12","16","18","30","33","35","36","37","39","40","51","56","57","60","62","68","0"
"16/02/05","1149","02","10","12","18","27","28","30","33","40","46","48","54","58","59","60","66","68","0"
"16/02/05","1148","05","06","09","10","14","15","17","23","24","30","35","38","40","42","63","66","67","0"
"15/02/05","1147","02","08","10","17","19","22","28","29","34","43","45","53","55","56","62","68","69","0"
"15/02/05","1146","04","08","10","12","20","24","29","32","34","35","37","43","47","48","51","63","69","1"
"14/02/05","1145","03","04","05","06","08","13","15","16","18","29","40","41","45","46","54","66","67","0"
"14/02/05","1144","10","11","13","26","29","30","31","33","34","39","43","46","52","54","55","60","68","0"
"13/02/05","1143","03","07","16","29","34","36","38","39","42","44","48","52","53","57","60","62","70","0"
"13/02/05","1142","17","18","25","28","34","37","46","47","49","50","54","56","58","61","63","65","68","1"
"12/02/05","1141","01","09","15","17","28","30","33","37","38","41","42","51","52","53","55","59","61","0"
"11/02/05","1140","05","08","10","13","23","25","33","38","42","46","51","52","54","55","60","65","67","2"
"10/02/05","1139","01","04","09","10","17","21","40","44","45","46","51","52","53","61","62","63","69","1"
"10/02/05","1138","05","06","12","16","20","22","24","27","34","35","36","40","44","49","52","57","66","0"
"09/02/05","1137","01","05","06","12","17","30","31","35","37","41","42","49","52","54","55","64","67","0"
"09/02/05","1136","01","07","13","16","17","27","37","40","52","59","61","64","65","66","67","69","70","1"
"08/02/05","1135","02","15","19","21","22","24","27","28","34","35","41","45","48","55","57","64","65","0"
"08/02/05","1134","04","05","08","11","13","15","17","27","29","30","31","34","39","40","42","50","67","1"
"07/02/05","1133","07","12","13","14","23","26","29","31","32","33","45","46","51","55","63","65","68","0"
"07/02/05","1132","03","06","08","10","12","20","23","26","32","35","41","43","48","52","60","68","69","0"
"06/02/05","1131","02","04","05","20","21","22","23","24","25","27","30","32","34","46","49","54","57","0"
"06/02/05","1130","12","13","16","30","31","35","38","40","41","44","45","47","52","55","57","67","69","0"
"05/02/05","1129","04","05","08","14","15","22","27","29","36","37","39","43","49","54","57","60","63","1"
"04/02/05","1128","01","05","08","11","22","27","36","41","42","44","46","47","53","54","64","66","70","0"
"03/02/05","1127","01","02","07","08","09","13","22","36","37","41","42","48","51","58","59","61","67","0"
"03/02/05","1126","02","09","11","13","14","16","17","19","20","23","27","33","36","50","53","56","68","0"
"02/02/05","1125","04","12","14","15","17","20","34","35","37","38","40","48","58","60","62","65","67","0"
"02/02/05","1124","03","04","07","11","12","14","20","24","29","31","38","42","47","48","49","54","56","1"
"01/02/05","1123","15","16","17","18","24","30","35","40","41","47","50","52","58","59","60","63","70","0"
"01/02/05","1122","09","19","20","21","24","29","30","31","32","34","48","49","51","53","63","64","65","0"
"31/01/05","1121","04","12","17","22","26","27","28","29","32","36","39","41","48","53","58","60","65","0"
"31/01/05","1120","02","05","13","17","33","36","38","41","44","47","48","56","60","61","62","66","68","0"
"30/01/05","1119","07","17","19","20","22","26","30","32","34","35","37","44","47","48","49","62","66","1"
"30/01/05","1118","02","03","05","07","08","13","17","23","24","29","36","40","43","55","64","65","67","1"
"29/01/05","1117","02","04","09","11","12","21","23","30","34","43","47","51","54","60","62","63","66","0"
"28/01/05","1116","02","05","09","19","25","26","28","34","43","45","49","52","53","60","67","69","70","0"
"27/01/05","1115","05","07","09","11","13","17","20","22","23","24","28","34","35","50","53","57","60","2"
"27/01/05","1114","03","04","10","12","16","34","36","38","40","41","42","44","49","58","61","62","64","0"
"26/01/05","1113","09","11","15","24","26","30","36","37","48","52","56","57","58","62","63","64","69","0"
"26/01/05","1112","02","08","10","11","15","20","21","22","31","42","53","54","55","60","61","65","68","0"
"25/01/05","1111","10","11","14","17","18","20","21","23","25","31","32","33","38","39","46","57","61","0"
"25/01/05","1110","09","14","15","21","23","26","30","31","40","42","46","50","52","53","56","60","62","1"
"24/01/05","1109","05","09","14","17","21","37","39","42","44","51","52","53","57","63","66","67","69","0"
"24/01/05","1108","01","02","03","22","24","25","28","30","34","35","36","38","39","43","63","69","70","1"
"23/01/05","1107","02","14","15","16","19","24","26","38","39","40","45","47","50","56","57","60","70","1"
"23/01/05","1106","05","11","12","15","29","30","34","38","44","45","47","50","52","56","59","62","70","0"
"22/01/05","1105","01","16","19","20","23","34","37","39","41","44","47","48","50","56","65","66","68","0"
"21/01/05","1104","06","09","12","18","22","23","27","28","30","36","48","52","57","58","59","64","67","2"
"20/01/05","1103","03","04","05","08","15","25","27","28","30","38","49","50","54","57","64","69","70","0"
"20/01/05","1102","07","11","18","26","31","33","40","41","44","49","51","52","54","59","61","63","66","0"
"19/01/05","1101","02","04","05","08","09","10","14","15","22","35","48","52","54","60","62","67","68","0"
"19/01/05","1100","03","04","07","10","12","13","16","17","28","35","39","55","57","59","64","66","68","0"
"18/01/05","1099","07","10","16","30","31","32","35","37","43","44","46","47","49","55","59","64","67","2"
"18/01/05","1098","02","05","12","15","20","31","33","36","44","45","49","50","53","64","67","69","70","0"
"17/01/05","1097","07","08","10","11","14","17","20","31","38","40","47","48","51","55","56","68","69","1"
"17/01/05","1096","11","12","21","28","32","34","36","40","46","51","54","56","57","58","62","66","70","0"
"16/01/05","1095","05","07","08","09","10","12","16","21","33","36","43","45","50","52","54","61","66","0"
"16/01/05","1094","04","05","08","21","22","26","29","30","34","41","42","47","49","58","60","61","66","0"
"15/01/05","1093","02","11","13","14","15","22","23","34","42","44","45","47","49","50","52","56","59","0"
"14/01/05","1092","07","09","10","12","16","19","32","34","40","45","46","48","49","50","52","63","69","0"
"13/01/05","1091","02","05","10","11","13","31","32","34","35","38","40","42","51","55","56","59","65","1"
"13/01/05","1090","03","07","14","15","25","26","30","35","39","47","48","51","52","53","55","56","69","0"
"12/01/05","1089","01","02","04","06","12","14","20","21","23","26","30","35","37","38","60","65","69","0"
"12/01/05","1088","02","04","05","07","08","09","13","16","18","23","27","28","36","43","48","49","54","2"
"11/01/05","1087","10","12","13","14","15","16","20","23","24","29","32","36","44","55","59","66","69","4"
"11/01/05","1086","10","16","17","18","20","22","31","35","36","41","44","47","56","60","63","69","70","0"
"10/01/05","1085","04","06","07","12","17","20","21","23","35","36","39","41","42","49","51","60","68","1"
"10/01/05","1084","01","05","12","15","17","20","31","32","43","44","46","53","57","58","60","62","63","1"
"09/01/05","1083","10","13","15","30","32","33","38","41","43","48","56","57","59","61","62","64","68","0"
"09/01/05","1082","02","07","08","11","14","20","34","35","47","50","54","56","58","60","64","67","70","0"
"08/01/05","1081","03","05","15","17","20","24","28","31","39","40","46","47","49","52","53","54","63","0"
"07/01/05","1080","06","11","13","15","16","17","24","26","32","35","42","44","46","52","56","61","66","2"
"06/01/05","1079","03","07","08","09","11","22","24","26","29","30","31","32","41","42","54","63","67","2"
"06/01/05","1078","05","12","15","16","17","24","27","33","35","37","38","39","44","50","56","63","66","1"
"05/01/05","1077","01","05","07","10","11","13","14","21","30","31","37","52","53","59","68","69","70","2"
"05/01/05","1076","01","06","10","11","13","17","31","35","38","39","51","54","55","62","64","68","70","1"
"04/01/05","1075","03","06","13","15","20","21","26","27","29","35","36","38","48","49","55","62","67","0"
"04/01/05","1074","01","02","04","06","08","18","24","30","31","35","37","38","43","45","58","60","66","0"
"03/01/05","1073","04","10","14","16","18","19","25","31","34","35","39","44","46","47","50","52","62","0"
"03/01/05","1072","04","17","22","23","30","37","42","45","46","51","53","54","56","61","65","66","67","0"
"02/01/05","1071","04","18","20","22","25","27","32","37","43","44","46","55","58","60","64","65","67","0"
"02/01/05","1070","10","13","15","16","17","19","20","21","23","35","38","44","48","49","58","66","67","0"
"01/01/05","1069","02","09","12","13","16","21","24","29","45","51","52","53","55","60","61","63","69","0"
"31/12/04","1068","07","10","11","12","14","15","21","22","26","41","47","51","54","60","61","65","68","0"
"30/12/04","1067","01","02","03","08","09","29","32","33","36","37","40","42","43","50","53","65","69","5"
"30/12/04","1066","02","04","06","08","15","16","17","24","25","26","27","40","43","47","55","57","60","1"
"29/12/04","1065","02","06","11","13","15","16","18","25","29","32","34","35","48","49","52","57","61","1"
"29/12/04","1064","05","12","13","16","18","19","24","25","30","38","43","46","50","54","56","67","70","0"
"28/12/04","1063","01","02","05","08","19","21","26","29","30","36","45","48","51","53","55","69","70","0"
"28/12/04","1062","02","08","09","13","21","24","31","33","47","48","50","52","57","59","60","62","65","0"
"27/12/04","1061","01","07","15","19","21","23","30","32","33","36","43","48","50","53","55","61","63","1"
"27/12/04","1060","02","07","09","12","18","20","26","27","33","37","39","47","48","52","62","69","70","0"
"26/12/04","1059","06","07","13","25","26","28","33","39","40","41","42","47","49","50","54","67","70","0"
"26/12/04","1058","04","09","15","17","20","22","23","24","29","34","40","41","51","54","58","59","70","0"
"25/12/04","1057","02","05","09","14","27","28","34","37","38","39","40","42","46","47","57","63","70","0"
"24/12/04","1056","03","11","18","21","23","26","30","37","39","42","44","52","55","58","59","64","67","0"
"23/12/04","1055","02","06","08","16","17","24","30","32","36","42","45","51","53","57","60","66","70","0"
"23/12/04","1054","04","05","07","11","21","23","25","28","29","34","36","50","60","61","66","67","68","0"
"22/12/04","1053","02","04","05","07","10","13","14","15","25","39","47","51","54","60","61","62","66","0"
"22/12/04","1052","01","02","03","08","10","16","22","24","25","26","27","43","45","48","49","63","65","0"
"21/12/04","1051","02","06","07","08","11","13","29","33","42","46","49","52","58","62","65","67","68","0"
"21/12/04","1050","06","13","15","17","18","24","28","31","38","42","43","51","53","57","61","64","67","0"
"20/12/04","1049","02","03","11","12","13","17","18","20","29","34","37","53","54","58","64","66","68","1"
"20/12/04","1048","04","05","11","24","25","26","27","29","32","39","44","53","56","57","59","62","69","0"
"19/12/04","1047","01","07","09","10","15","20","22","30","37","38","40","42","43","49","53","62","70","0"
"19/12/04","1046","04","08","09","14","17","18","25","35","38","41","45","48","50","54","61","68","69","1"
"18/12/04","1045","02","07","11","19","24","26","29","33","34","37","40","45","51","54","60","65","67","0"
"17/12/04","1044","02","05","19","22","24","26","36","41","44","49","50","52","55","60","63","65","69","0"
